imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0323448,0.0,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,106490.0,en,Now You See Him: 'The Invisible Man' Revealed!,"A documentary from Universal about the movie ""The Invisible Man"" (1933) directed by James Whale.",1.81,/iBixqH7vo5L4LAibIVPZiELM5jT.jpg,"[{'id': 10713, 'logo_path': None, 'name': 'Universal Studios Home Video', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-08-29,0.0,35.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Now You See Him: 'The Invisible Man' Revealed!,0.0,6.4,8.0,
tt0323545,0.0,,,0.0,[],,335215.0,en,Pa,"A little boy searches for chook murdering, flower nurturing, and venom vending.",0.6000000000000001,,[],[],2000-04-10,0.0,6.0,[],Released,,Pa,0.0,0.0,0.0,
tt0323723,0.0,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,427108.0,en,A Profile of 'The Life and Death of Colonel Blimp',"A documentary on ""The Life and Death of Colonel Blimp.""",0.6000000000000001,/2Xahs4TutIFL21tQCTH8AS3A7NU.jpg,"[{'id': 94994, 'logo_path': None, 'name': 'Carlton International Media', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2000-01-01,0.0,24.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,A Profile of 'The Life and Death of Colonel Blimp',0.0,0.0,0.0,
tt0323798,0.0,,,0.0,[],,314414.0,pt,Retrato Pintado,The story of a portraitist of northeastern Brazil and how his art resists time.,0.6000000000000001,,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2000-08-18,0.0,12.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Retrato Pintado,0.0,0.0,0.0,
tt0323978,0.0,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,209912.0,en,Silhouettes: The James Bond Titles,Documentary exploring the famous title sequences used in the Bond movies. Narrated by Patrick Macnee. Included on the 'You Only Live Twice' Bluray disc,1.3820000000000001,/9YJVDUPQmQnHbl8S4UNbTDZDyU7.jpg,[],[],2000-07-25,0.0,23.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Silhouettes: The James Bond Titles,0.0,5.4,5.0,PG
tt0324003,0.0,,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 16, 'name': 'Animation'}]",,371903.0,en,Snack And Drink,"In this short film, filmmakers Bob Sabiston and Tommy Pallotta accompany Ryan, a six-foot-tall, 13-year-old autistic boy, to a local convenience store to purchase a ""snack and drink"".",0.6000000000000001,/9EGJpIW1FJMYZarMdkhf5QZKZKX.jpg,"[{'id': 27357, 'logo_path': None, 'name': 'Flat Black Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-04-27,0.0,4.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Snack And Drink,0.0,2.0,1.0,
tt0324209,0.0,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,684101.0,en,Terence Young: Bond Vivant,Documentary on the career of director Terence Young.,0.992,/vvoVxDBIPEVGlBkmiQqjM3lTWSV.jpg,"[{'id': 6434, 'logo_path': '/x1LyqrMQQ4SaUCScHcTjf1ZLxuY.png', 'name': 'MGM Home Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-05-16,0.0,17.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Terence Young: Bond Vivant,0.0,5.5,2.0,
tt0324364,0.0,,,0.0,[],,699999.0,fr,Is Dead - Portrait incomplet de Gertrude Stein,"The life and work of Gertrude Stein (1874-1946), an American writer who lived in France for more than half of her life (""... not the half that made me, but the half when I did what I did...""), presented in a montage of her autobiographical texts, with pictures from today mixed with archives from the past.",0.6000000000000001,,[],[],2000-03-11,0.0,47.0,[],Released,,Is Dead - Portrait incomplet de Gertrude Stein,0.0,0.0,0.0,
tt0324388,1.0,,,0.0,[],,1071474.0,en,Up and Cummers 82,"Pretty blonde Samantha never had 2 guys at once before. She tried it and loved it - and takes 2 Internal Cumshots! Hot, sexy 18 year old Latina, Sabrina, is on fire in her 2nd video appearance. She loves the internal and oral cumshots! Beautiful Jeannie Rivers is back by popular demand and wants to show off her new boyfriend. She sucks his feet, he sucks hers, they fuck like crazy, and he cums in her sweet pussy real good! My buddy Chris brings his friend Kurious over to meet me, and she gives a great double blowjob - and D.J.X. gets her pretty feet!",0.6000000000000001,/vbcZ7n2si9QfS2ki0vlsetZxHpB.jpg,"[{'id': 6463, 'logo_path': '/bs0vVte78vu4wnkv0nAeE8Jx6wL.png', 'name': 'Evil Angel', 'origin_country': 'US'}]",[],2001-04-02,0.0,128.0,[],Released,,Up and Cummers 82,0.0,0.0,0.0,
tt0324464,0.0,,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,200360.0,it,Voci,An inexperienced journalist tries to discover who murdered her friend.,0.6000000000000001,,"[{'id': 121769, 'logo_path': None, 'name': 'Factory Films', 'origin_country': ''}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2000-05-09,0.0,0.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Rumors,0.0,6.0,1.0,
tt0324635,1.0,,,0.0,[],,1055534.0,en,Young Dumb and Full of Cum 4,Bed wetting. Thumb sucking. Lollipop licking young and dumb first timers. Double penetration. Double facials. Deep throat. First time anal. Foot and toe sucking. Double blowjobs. Sexon the toilet...who could ask for more. Mark Zane brings you the ultimate in perverse pornography. Enjoy!,0.6000000000000001,/bfvUjWOcANGpI8OmJsLspxCzAOA.jpg,[],[],2000-11-01,0.0,78.0,[],Released,,Young Dumb and Full of Cum 4,0.0,0.0,0.0,
tt0325159,0.0,/grvzPcPOHWOdUUWUcNdH8PlTM8g.jpg,,0.0,[],,351208.0,en,Casting Couch,"Ever wonder what young, beautiful would-be starlets might endure to get their ""big break?"" Casting Couch answers the question with a behind-the-scenes look at some of the most unscrupulous talent interviews ever recorded. It is just good, erotic fun, still the sparks fly when sleazy casting directors get their hands on theses delectable Hollywood wannabes.",0.796,/71Do2KEfdOKRmRugDk30a6JyhLT.jpg,"[{'id': 1889, 'logo_path': None, 'name': 'Surrender Cinema', 'origin_country': ''}]",[],2000-04-25,0.0,85.0,[],Released,,Casting Couch,0.0,5.5,2.0,
tt0325174,0.0,,,0.0,"[{'id': 80, 'name': 'Crime'}]",,221457.0,cn,情陷百乐门,A police officer gets tangled up in a crimelord's world.,0.681,,"[{'id': 77984, 'logo_path': None, 'name': 'Mandarin Films Ltd.', 'origin_country': ''}, {'id': 140364, 'logo_path': None, 'name': 'Buddy Film Creative Workshop Ltd. (Friendly Film Creation Co. Ltd.)', 'origin_country': ''}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2000-08-31,0.0,91.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Paramount Motel,0.0,2.0,1.0,
tt0325181,0.0,/9pxIwKSsX8DHeZHhgZPYjJjlsUU.jpg,"{'id': 957260, 'name': 'The Conman Collection', 'poster_path': '/21s4NUM7fQcrPwAIYVZcKTfsmD2.jpg', 'backdrop_path': None}",0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,75697.0,cn,中華賭俠,"Jersey is a popular gambler in Mongkok. One day, he takes a trip to Japan with her girlfriend, Nancy, they come to Chinese resaurant. Suddenly, a gang of Japanese triads comes in and starts a fight. Just at the moment when he is in danger, the restaurant owner uses a special card - casting skill to save him. Jersey recognize it is the skill of Cool, the Gambling King, but the owner refuses to admit that Cool is still alive. Cool finally admit his true identity and tells Jersey that Ho Yan was orginally his girlfriend but now she is the wife of Yeung. Cool treated Yeung like his brother, but he is jealous of Cool's beautiful grilfriend and wealth. Yeung conspired to take away Cool's everthing. With Jersey's help, Cool decides to get Ho Yan back, but he does not realizes that Yeung is setting another trap for him.",1.4889999999999999,/x1vcPJtgQtSweGCXRIsVHvDtBhz.jpg,"[{'id': 72349, 'logo_path': None, 'name': 'BoB and Partners Co. Ltd', 'origin_country': ''}, {'id': 99501, 'logo_path': None, 'name': 'Star East', 'origin_country': ''}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2000-08-31,0.0,103.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Conman in Tokyo,0.0,6.5,4.0,
tt0325303,0.0,,,0.0,[],,47216.0,en,Ela na sou po...,"After twenty years of happy marriage, a devoted housewife is determined to get something off her chest.",0.6000000000000001,/oQVJM4KN27nD8JNHLZvUG4EDu7h.jpg,[],"[{'iso_3166_1': 'GR', 'name': 'Greece'}]",2000-01-01,0.0,26.0,"[{'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,Listen...,0.0,6.0,3.0,
tt0325321,0.0,,"{'id': 596978, 'name': 'Erotic Witch Project Collection', 'poster_path': None, 'backdrop_path': None}",0.0,"[{'id': 27, 'name': 'Horror'}]",,398868.0,en,Erotic Witch Project 2: Book of Seduction,A beautiful TV reporter investigates rumors that one of the girls who went missing whilst making a documentary about the erotic witch has been found and is being treated at the Khan Health Institute.,1.57,/y2Zmuo0w8DWk39fOvOqvBU8AyOH.jpg,"[{'id': 1331, 'logo_path': None, 'name': 'Seduction Cinema', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-05-01,0.0,74.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The devilishly delicious sequel that dares to bare all in its quest for the naked truth!,Erotic Witch Project 2: Book of Seduction,0.0,3.7,3.0,
tt0325671,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,364476.0,tl,Kahit Isang Saglit,"College buddies Dexter, Annie, and Michael decided to form an architecture firm after college. When everything is going fine between Annie and Michael, Dexter accidentally fell into the construction site and was put into a comma. Michael supported Annie and became Anna’s crying shoulder. As they continue to go on with their architectural project, Annie never misses to visit her boyfriend, who can hear all of her stories. Annie is hopeful that she would soon wake up. But she also began to see Michael’s admirable traits.",0.6000000000000001,/svARbHNfaf4lt7Y9IV1yI2vli7X.jpg,"[{'id': 4676, 'logo_path': '/fu7gOKwS2l2fiFlEQFamITFEWDk.png', 'name': 'Star Cinema – ABS-CBN Film Productions', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2000-11-12,0.0,110.0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Kahit Isang Saglit,0.0,10.0,1.0,
tt0325758,0.0,,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,598274.0,en,3 Play,"""3 Play"" adds a new unilateral twist to the classic love triangle scenario. Tony is a young Latino who has an unconventional menage-a-trois relationship with Kelly and her lesbian girlfriend Monica, which baffles their family and friends. This romantic comedy explores the true life story of three young, independent, smart, sexy and otherwise normal people when they make the choice to forego accepted social norms.",0.6000000000000001,/7Gci16QvTw3ajCY0VlxPRGGkWSr.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-06-05,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Foreplay Was Never This Much Fun,3 Play,0.0,1.0,1.0,NR
tt0325909,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,470109.0,es,Noches violentas,A police commander is framed for murder and he must find the real killer.,0.735,/wO1bopHOFOkjHsCR7LoGvKXwfZt.jpg,"[{'id': 8292, 'logo_path': None, 'name': 'Laguna Productions INC', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2000-01-01,0.0,92.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Noches violentas,0.0,5.0,2.0,
tt0326016,1.0,/dd9Q81YaQqEtLTEY5P7BFP4yTD3.jpg,,0.0,[],,39598.0,en,House of Love,"This film by Pierre Woodman takes us to a splendid house located on the beautiful beach in Deauville, France. Some friends of Svetlana, the owner, have gone to satisfy her wildest sex fantasies.",1.4,/aUp1AlTcdLGBASx2K9AVyPVK9z6.jpg,"[{'id': 5788, 'logo_path': '/yinfjn2frssMZuW2DNVH1QwJBZv.png', 'name': 'Private', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-01-01,0.0,132.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,House of Love,0.0,0.0,0.0,NC-17
tt0326432,1.0,,,0.0,[],,258199.0,fr,XYZ,"Antoine and Marie form, apparently, a couple without history. But, Antoine, obsessed with the image of two young foreigners seen in the restaurant where he works, can no longer make love normally with his partner. And even when the latter, in desperation, agrees to allow herself to be sodomized, it is a complete failure. Ulcerated, Marie kicks Antoine out. While the latter, trained by a colleague, tries new adventures, each more delirious than the other, with dating girls, Marie confides in her friend Corinne who, soon, makes her discover lesbian pleasures. But Marie doesn't want to stop there and, despite Corinne's warnings, asks a producer to shoot a ""test piece"" in a porn movie",0.778,/isZq3DUBspCbDrKZ3g1RMbWcoCT.jpg,"[{'id': 6258, 'logo_path': '/bdPHOJ9ErF9WvTmHvVxJCW4AsYM.png', 'name': 'Marc Dorcel', 'origin_country': 'FR'}]",[],2000-01-01,0.0,92.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,XYZ,1.0,8.3,3.0,
tt0326515,0.0,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.der.org/films/blooms-of-banjeli.html,467858.0,en,The Blooms of Banjeli,"The Blooms of Banjeli documents research in Banjeli, Togo on iron-smelting technology, its rituals, and the sexual prohibitions surrounding it. Including rare historical footage from the same village in 1914, it provides a unique technological record of the traditional method of preparing a furnace to smelt iron. This documentary offers an interesting approach to our understanding of the relationship between conceptions of gender and technology in traditional African society. The people of Banjeli liken the furnace to a woman's body, which is 'impregnated' by the smelter. The process of smelting is compared to that of giving birth, the furnace being the womb and the iron bloom, the newborn.",0.6000000000000001,/xrJIllqBlzgG1tbmiPOLipbRLUh.jpg,[],"[{'iso_3166_1': 'TG', 'name': 'Togo'}]",1986-01-01,0.0,29.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Blooms of Banjeli,0.0,0.0,0.0,
tt0326526,0.0,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,945877.0,en,Bridewealth for a Goddess,"The film documents the last performance of the ritual for the fertility goddess Amb Kor, in the Western Highlands Province of Papua New Guinea. Shot over a period of approximately 15 years, the anthropologists and filmmakers have been participant-observers during a time of pivotal change for the clans of the Kavelka tribal group.",0.6000000000000001,/hRk5OVqn5OpX59ukTvrhZT1gh4W.jpg,[],"[{'iso_3166_1': 'PG', 'name': 'Papua New Guinea'}]",2000-01-01,0.0,72.0,[],Released,,Bridewealth for a Goddess,0.0,0.0,0.0,
tt0326587,0.0,,"{'id': 903024, 'name': 'Kranked Collection', 'poster_path': None, 'backdrop_path': None}",0.0,[],http://www.radical-films.com,46050.0,en,Kranked 3: Ride Against the Machine,Welcome to the world of Kranked 3- Ride Against the Machine. A mind-melting fusion of hyper-insane riding from all over the globe exquisitely blended with earth shattering animations and cloaked around a storyline evoking a dose of grit and fantasy. Here you have it - an eye-popping diversity never before seen in the mountain bike world.,0.841,/6a0MzJzfuAo5kF4oX1t6bnO233I.jpg,"[{'id': 149551, 'logo_path': None, 'name': 'Radical Films', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2000-01-01,0.0,47.0,[],Released,Ride Against the Machine,Kranked 3: Ride Against the Machine,0.0,0.0,0.0,
tt0326625,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}]",,752023.0,id,Reinkarnasi,History repeats itself when a criminal with evil intention is reincarnated as a wealthy businessman after 600 years. Will there be a hero to stop him?,0.6000000000000001,/czkqzqI6hBQkoH4gZkAloKYsixT.jpg,"[{'id': 14140, 'logo_path': '/tYujZw7UWP1mjWv48eqsjutjqeN.png', 'name': 'Starvision Plus', 'origin_country': 'ID'}, {'id': 18829, 'logo_path': None, 'name': 'SCTV', 'origin_country': ''}]","[{'iso_3166_1': 'ID', 'name': 'Indonesia'}]",2000-01-06,0.0,112.0,"[{'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",Released,"Evil Darkness Separated Their Love, and Now After Long Waiting...",Reincarnation,0.0,0.0,0.0,
tt0326662,0.0,,,0.0,[],,582625.0,en,The Road from Erebus,"A young man's obsession with a mysterious woman unleashes the psychotic rage of her abusive ex-lover/foster father and the seductive manipulation of her jealous alter ego. The woman's shocking secret involves them all in a desperate confrontation that takes place as much inside their own minds as in the physical world, where they must fight for their lives.",0.621,/tQpcutpUw7AWGIcCRqk9Jk2I0Wv.jpg,[],[],2002-09-01,0.0,99.0,[],Released,,The Road from Erebus,0.0,1.0,1.0,
tt0326745,0.0,,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",,302309.0,hi,Baaghi -2000,"Growing up in Mumbai, Surya is in awe of a powerful local gangster and helps out his gang. Soon, he enters into a life of crime where there is no turning back.",1.147,/yMUwKZ5BumGVWk0UTkNE8LX8Oc6.jpg,[],[],2000-01-01,0.0,2.0,[],Released,,Baaghi -2000,0.0,5.0,4.0,
tt0326750,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,290728.0,en,Bar-B-Q,"This off the hook comedy centers on “Ray Ray” West, a pro ball player turned actor who’s weary of the pace. So he takes a break to go home to A-Town and chill with his girl and six old homies. When they decide to have a Bar-B-Q, word gets out and the rest of the neighborhood crashes the backyard boogie.",0.6000000000000001,/lVWoonYnmfMh7y2Kn9caGRx8f19.jpg,[],[],2000-03-15,0.0,82.0,[],Released,A Hip Hop Comedy Featuring Rappers,Bar-B-Q,0.0,4.0,1.0,
tt0326756,0.0,,,0.0,[],,309684.0,en,Being Claudine,"Struggling actress Claudine Bloomberg tries to find love in the big city in this romantic comedy. Heartbroken after being dumped by her model boyfriend, Hans, and then finding out he lied about returning home to Germany, Claudine sets her sights on Hans's nice-guy friend, Jack. But complications arise when roommate Violet tells Claudine she thinks Jack is gay.",0.6000000000000001,,[],[],2002-07-19,0.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Being Claudine,0.0,0.0,0.0,
tt0327230,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.criterion.com/films/618-w-c-fields-six-short-films,400659.0,en,W.C. Fields: 6 Short Films,"A Criterion compilation of ""six gems that feature the comic genius at his peak: The Golf Specialist, Pool Sharks (silent), The Pharmacist, The Fatal Glass of Beer, The Barber Shop, and, of course, the notorious The Dentist.""  Pool Sharks is his first film ever, released in 1915; the rest are all five of Fields’ talking shorts, released from 1930 to 1933.",1.053,/ikXOq1Khu2GynV04pZ5RIJclTsX.jpg,[],[],2000-01-01,0.0,115.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,W.C. Fields: 6 Short Films,1.0,7.0,5.0,
tt0327601,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,578459.0,es,Cuenta Saldada,"Set in the west, Cuenta Saldada tells the story of Vicente (Gerardo Albarrán), a man who is injured when he is singing. The protagonist is so bad that he is on the verge of death, but he resists because his family needs him urgently and resigns himself to live until everything is in order.",0.6000000000000001,/7BbQaMWDCitCiHayOLh5cyVfzkj.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2000-05-05,0.0,90.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"Vicente came like an angel fallen from the sky, here to defend those who cannot defend themselves.",The Bill Paid Off,0.0,5.0,2.0,
tt0327639,0.0,,,0.0,[],,677746.0,es,Diamantes colombianos,,0.6000000000000001,,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2000-01-01,0.0,90.0,[],Released,,Diamantes colombianos,0.0,5.0,2.0,
tt0327654,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,51040.0,fi,Don't Push the River,,0.739,/6L6yEVMGkiBDq8RMjzpmBxcCLCI.jpg,"[{'id': 5417, 'logo_path': None, 'name': 'Juniper Films', 'origin_country': 'GB'}, {'id': 20876, 'logo_path': '/uFxen4Fik1EbOLfzTQC80zZvoeh.png', 'name': 'Nelonen', 'origin_country': 'FI'}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}]",2001-01-06,0.0,35.0,"[{'english_name': 'Finnish', 'iso_639_1': 'fi', 'name': 'suomi'}]",Released,,Don't Push the River,0.0,6.5,4.0,
tt0328190,0.0,,,0.0,[],,351210.0,en,NoAngels.com,This is the true story of five beautiful women who decide to spice up their lives - and their bank accounts - by creating the ultimate erotic website: NO ANGELS.COM.,0.8240000000000001,/gjRqQWVsTl6rfxXTrWzhzftxjw3.jpg,"[{'id': 1889, 'logo_path': None, 'name': 'Surrender Cinema', 'origin_country': ''}]",[],2000-09-26,0.0,0.0,[],Released,,NoAngels.com,0.0,1.0,1.0,
tt0328259,0.0,,,0.0,[],,858494.0,it,Piovuto dal cielo,,0.6000000000000001,,[],[],2000-09-17,0.0,0.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Piovuto dal cielo,0.0,0.0,0.0,
tt0328397,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}]",,674002.0,es,Semilla de odio,"Jesus is humiliated when his fiance is abducted by thugs on the verge of their wedding. He passes this resentment on to his children, and they plot a murder as revenge.",0.6000000000000001,/tBzLUfH6BJFChKJLZ1X1ETgOih0.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2000-01-01,0.0,90.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Semilla de odio,0.0,5.0,2.0,
tt0328523,1.0,,,0.0,[],,853834.0,de,"Teeny Exzesse 59: Kerle, Fötzchen, Sensationen",Mathilda - Mika Shirley - Lenka,0.841,/dSJfbi7egqRSjcD2rpbOR8vFRwe.jpg,"[{'id': 17969, 'logo_path': '/w4vS1okdYswXsOvG1kvYvjBcN0z.png', 'name': 'VIDEORAMA', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2000-01-01,0.0,85.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"Teeny Exzesse 59: Kerle, Fötzchen, Sensationen",0.0,0.0,0.0,
tt0328573,0.0,/kACltRgvhBEdBvwhxEDMSiJ4Bdb.jpg,"{'id': 411744, 'name': 'Free and Easy Collection', 'poster_path': '/hPQxLbUWnBWjbkJJyOVHThgrBDL.jpg', 'backdrop_path': '/hclyoSgdHTi7HClirUeyagKYNs.jpg'}",0.0,[],,208114.0,ja,釣りバカ日誌イレブン,"Hama-chan accompanies Su-san on a business trip to Okinawa in the middle of the recession, but Su-san remains in low spirits over business matters.",1.207,/nrmyFCIafEyZHK71TGGruST0mU9.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2000-02-05,0.0,112.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Free and Easy 11,0.0,8.0,1.0,
tt0329013,0.0,,,0.0,[],,135311.0,en,La donna del delitto,Rare late day Giallo.,0.6000000000000001,,[],[],2000-01-01,0.0,0.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,La donna del delitto,0.0,0.0,0.0,
tt0329014,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,131858.0,en,Dope Case Pending,"Hip-hop stars Coolio and Kid Frost star in this hard-edged urban drama. Devon is a talented high school athlete who seems to be on top of the world; he's a good bet to win a college scholarship and might even go on to a career in pro ball. But being in the wrong place at the wrong time during a party lands Devon in jail, and unable to convince anyone of his innocence, he is sentenced to a stretch in prison. Life behind bars hardens Devon and teaches him more about crime than he ever knew before, and when after his release he discovers most of his chances for a better life have dried up, he's tempted to put the knowledge he gained in jail to use on the streets.",0.6000000000000001,,[],[],2000-07-02,0.0,0.0,[],Released,,Dope Case Pending,0.0,5.0,1.0,
tt0329645,0.0,,,0.0,[],,677763.0,en,Suerte negra,Mexican feature film,0.6000000000000001,,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2000-01-01,0.0,90.0,[],Released,,Suerte negra,0.0,5.0,2.0,
tt0329993,0.0,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,508840.0,fr,"Anne Hébert, 1916-2000","Jacques Godbout takes us into the world of Anne Hébert, a woman he considered his spiritual sister and who had only one raison d’être: literature. During the four decades of her creative process, this Quebecois poet and novelist rose to the ranks of the greatest French-language writers, with books such as Kamouraska, Les fous de Bassan and Le tombeau des rois.",0.6000000000000001,/xxnyBtq2YvHsTv552WRRQ0CItqu.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2000-03-03,0.0,50.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"Anne Hébert, 1916-2000",0.0,0.0,0.0,
tt0330159,0.0,,,0.0,[],,677743.0,en,Codicia sin límite,Mexican feature film,1.4,/2oTB3iCZQCOaKiBXxCd8PavU7hE.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2000-01-01,0.0,90.0,[],Released,,Codicia sin límite,0.0,5.0,2.0,
tt0330198,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,567451.0,en,Date with a Vampire,"Violet is a vampire with a taste for both men and women. One of her targets is a young man, named Chuck, whom she picks up in a bar, wines him, frightens him and eventually excites him into her bed.",0.63,/59DY0zp9Ab7GBxT6v5aFe8mgPgl.jpg,"[{'id': 112108, 'logo_path': None, 'name': 'After Midnight Entertainment Inc.', 'origin_country': ''}]",[],2001-01-01,0.0,59.0,[],Released,,Date with a Vampire,0.0,2.0,1.0,
tt0330500,0.0,/xTtpsP3MsMwcZRGh72PdS2czjAP.jpg,"{'id': 1972, 'name': 'Ju-on Collection', 'poster_path': '/lVqTTvDpTeZmvqDu5Y9aWfRgUqg.jpg', 'backdrop_path': '/l3wedBkwOFc4nZpusp6fnUvJdeh.jpg'}",4000000.0,"[{'id': 27, 'name': 'Horror'}]",,32250.0,ja,呪怨,"In a jealous rage, a man kills his wife and son in their home, and everyone who visits falls prey to a terrible curse.",8.861,/8jNIhGdA7jEwm4pMcoSNiTnS9W8.jpg,"[{'id': 9221, 'logo_path': '/7hEAueutGnsQUyUGnp5zQ1YmCrO.png', 'name': 'Toei Video Company', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2000-02-11,0.0,70.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Ju-on: The Curse,0.0,6.836,198.0,
